dataset,seq,frame,class,track_id,gt_id_new,no_box,f_weak,f_comp,f_swap,r_weak,r_comp,r_swap
SportsMOT,V017,387,S_c,895,8,0,1.000000,0.000000,-0.921402,1.000000,0.226412,0.907627
SportsMOT,V017,469,S_c,897,9,0,1.000000,0.000000,-0.959349,1.000000,0.226412,0.891763
SportsMOT,V017,581,S_r,890,4,0,0.054505,0.380033,-1.126964,0.704936,0.798639,0.804059
SportsMOT,V017,581,S_r,884,6,0,0.117304,0.342738,-1.124050,0.922004,0.750314,0.805775
SportsMOT,V017,737,S_c,898,9,0,1.000000,0.000000,-0.938032,1.000000,0.226412,0.900885
SportsMOT,V017,740,S_c,899,6,0,0.899698,0.000000,-1.046267,0.998111,0.226412,0.849517
SportsMOT,V017,748,S_c,900,8,0,1.000000,0.000000,-0.940875,1.000000,0.226412,0.899686
SportsMOT,V017,755,S_r,901,3,0,0.079877,0.081787,-1.656786,0.840005,0.334482,0.388179
SportsMOT,V017,759,S_c,902,5,0,1.000000,0.000000,-0.920696,1.000000,0.226412,0.907908
SportsMOT,V017,775,S_c,903,7,0,1.000000,0.000000,-0.971980,1.000000,0.226412,0.886039
SportsMOT,V017,846,S_c,904,1,0,1.000000,0.000000,-0.975404,1.000000,0.226412,0.884503
SportsMOT,V017,908,S_r,900,6,0,0.232189,0.490863,-0.730847,0.980950,0.913434,0.965598
SportsMOT,V017,908,S_r,899,8,0,0.060281,0.475460,-0.833509,0.746322,0.900696,0.939033
SportsMOT,V017,978,S_c,905,1,0,1.000000,0.000000,-0.871734,1.000000,0.226412,0.926275
SportsMOT,V017,1022,S_c,906,4,0,1.000000,0.000000,-0.853287,1.000000,0.226412,0.932577
SportsMOT,V017,1022,S_c,907,5,0,1.000000,0.000000,-0.853287,1.000000,0.226412,0.932577
SportsMOT,V017,1032,S_c,908,2,0,1.000000,0.000000,-0.932435,1.000000,0.226412,0.903155
SportsMOT,V017,1032,S_c,909,3,0,1.000000,0.000000,-0.932435,1.000000,0.226412,0.903155
SportsMOT,V017,1035,S_c,910,2,0,0.935183,0.000000,-0.969232,0.998233,0.226412,0.887270
SportsMOT,V017,1040,S_c,911,7,0,1.000000,0.000000,-0.866117,1.000000,0.226412,0.928180
SportsMOT,V017,1043,S_c,916,0,0,1.000000,0.000000,-0.949759,1.000000,0.226412,0.895911
SportsMOT,V017,1044,S_r,906,2,0,0.371095,0.042507,-1.161754,0.992562,0.281949,0.782198
SportsMOT,V017,1045,S_c,919,0,0,1.000000,0.000000,-0.812146,1.000000,0.226412,0.945434
SportsMOT,V017,1045,S_c,918,4,0,0.758521,0.091021,-0.680474,0.997569,0.347435,0.974710
SportsMOT,V018,232,S_c,930,7,0,1.000000,0.000000,-0.944128,1.000000,0.226412,0.898271
SportsMOT,V018,245,S_c,931,6,0,1.000000,0.000000,-0.942169,1.000000,0.226412,0.899125
SportsMOT,V018,248,S_c,932,8,0,0.932933,0.000000,-0.991848,0.998223,0.226412,0.876802
SportsMOT,V018,359,S_r,930,1,0,0.115637,0.176839,-1.458008,0.919818,0.483061,0.559301
SportsMOT,V018,362,S_r,925,7,0,0.171050,0.434234,-0.828482,0.964058,0.861482,0.940521
SportsMOT,V018,380,S_r,927,2,0,0.022979,0.461147,-0.973667,0.269328,0.888008,0.885281
SportsMOT,V018,380,S_r,924,5,0,0.057448,0.484759,-0.973667,0.727072,0.908490,0.885281
SportsMOT,V018,471,S_c,935,9,0,1.000000,0.000000,-0.948695,1.000000,0.226412,0.896352
SportsMOT,V018,503,S_c,936,2,0,1.000000,0.000000,-0.840246,1.000000,0.226412,0.936926
SportsMOT,V018,514,S_c,937,8,0,0.989874,0.000000,-0.865956,0.998402,0.226412,0.928230
SportsMOT,V018,523,S_c,938,0,0,1.000000,0.000000,-0.911566,1.000000,0.226412,0.911515
SportsMOT,V018,534,S_c,939,6,0,1.000000,0.000000,-0.918025,1.000000,0.226412,0.908975
SportsMOT,V018,537,S_r,940,4,0,0.029665,0.359553,-0.886339,0.394545,0.772763,0.921060
SportsMOT,V019,278,S_r,951,1,0,0.066592,0.223592,-1.156796,0.783013,0.562075,0.785363
SportsMOT,V019,281,S_r,949,9,0,0.271118,0.470686,-0.812469,0.986082,0.896599,0.945342
SportsMOT,V019,282,S_c,952,7,0,0.592673,0.228588,-0.701491,0.996667,0.570548,0.971175
SportsMOT,V019,296,S_r,949,7,0,0.060906,0.564880,-0.777974,0.750281,0.961447,0.954663
SportsMOT,V019,296,S_r,952,9,0,0.306147,0.511591,0.060746,0.989173,0.929010,0.999738
SportsMOT,V019,328,S_r,950,7,0,0.102999,0.608630,-0.608609,0.899562,0.979484,0.984927
SportsMOT,V019,341,S_h,949,6,0,0.309915,0.542213,-0.641333,0.989415,0.949038,0.980742
SportsMOT,V019,343,S_h,948,8,0,0.295599,0.512806,-0.329594,0.988344,0.929855,0.997697
SportsMOT,V019,388,S_c,953,4,0,1.000000,0.000000,-0.766185,1.000000,0.226412,0.957673
SportsMOT,V019,408,S_c,954,2,0,1.000000,0.000000,-0.895831,1.000000,0.226412,0.917565
SportsMOT,V019,447,S_c,955,0,0,1.000000,0.000000,-0.923041,1.000000,0.226412,0.906933
SportsMOT,V019,456,S_r,956,1,0,0.092821,0.000000,-1.801077,0.877910,0.226412,0.257430
SportsMOT,V019,477,S_r,953,0,0,0.056859,0.564248,-0.796958,0.722855,0.961084,0.949662
SportsMOT,V019,478,S_h,955,0,0,0.458787,0.167179,-0.725452,0.995007,0.467157,0.966705
SportsMOT,V019,600,S_c,957,7,0,1.000000,0.000000,-0.944879,1.000000,0.226412,0.897954
SportsMOT,V019,606,S_c,958,6,0,1.000000,0.000000,-0.920508,1.000000,0.226412,0.907980
SportsMOT,V019,616,S_c,959,9,0,1.000000,0.000000,-0.978619,1.000000,0.226412,0.883004
SportsMOT,V019,628,S_c,960,3,0,1.000000,0.000000,-0.914359,1.000000,0.226412,0.910439
SportsMOT,V019,639,S_r,961,1,0,0.122993,0.072943,-1.548428,0.929126,0.321956,0.481670
SportsMOT,V019,666,S_r,962,9,0,0.060394,0.000000,-1.901131,0.747044,0.226412,0.118846
SportsMOT,V019,682,S_c,963,8,0,0.894166,0.000000,-0.968464,0.998089,0.226412,0.887641
SportsMOT,V019,707,S_r,960,0,0,0.374432,0.614444,-0.236717,0.992670,0.981258,0.998673
SportsMOT,V019,707,S_r,955,3,0,0.022855,0.456322,-0.855120,0.266902,0.883423,0.931951
SportsMOT,V019,751,S_r,958,3,0,0.135649,0.417153,-0.933131,0.941710,0.842998,0.902858
SportsMOT,V019,751,S_r,955,6,0,0.061176,0.452891,-0.933131,0.751965,0.880146,0.902858
SportsMOT,V019,765,S_c,964,2,0,1.000000,0.000000,-0.960515,1.000000,0.226412,0.891246
SportsMOT,V019,821,S_c,965,6,0,0.379493,0.000000,-1.544988,0.992850,0.226412,0.484643
SportsMOT,V019,824,S_r,965,5,0,0.057163,0.412773,-1.079956,0.725019,0.837991,0.831521
SportsMOT,V019,824,S_r,947,6,0,0.015370,0.434738,-1.079956,0.127470,0.862049,0.831521
SportsMOT,V019,940,S_c,967,9,0,1.000000,0.000000,-0.776592,1.000000,0.226412,0.954998
SportsMOT,V019,963,S_c,968,2,0,1.000000,0.000000,-0.978696,1.000000,0.226412,0.882988
SportsMOT,V019,983,S_c,969,3,0,1.000000,0.000000,-0.951755,1.000000,0.226412,0.895058
SportsMOT,V019,987,S_c,970,0,0,0.797760,0.000000,-1.011521,0.997714,0.226412,0.867169
SportsMOT,V019,1327,S_c,972,3,0,1.000000,0.000000,-0.953301,1.000000,0.226412,0.894406
SportsMOT,V019,1376,S_r,972,0,0,0.075615,0.426082,-0.958916,0.824248,0.852819,0.891952
SportsMOT,V019,1376,S_r,970,3,0,0.059067,0.480320,-0.958916,0.738259,0.904758,0.891952
SportsMOT,V019,1440,S_c,975,3,0,1.000000,0.000000,-0.982131,1.000000,0.226412,0.881339
SportsMOT,V019,1441,S_r,957,0,0,0.052757,0.413475,-1.032526,0.690508,0.838804,0.856647
SportsMOT,V019,1441,S_r,972,7,0,0.132699,0.368543,-1.032526,0.939058,0.784274,0.856647
SportsMOT,V019,1469,S_c,976,1,0,1.000000,0.000000,-0.801931,1.000000,0.226412,0.948324
SportsMOT,V019,1571,S_r,947,4,0,0.326087,0.505308,-0.779083,0.990424,0.924430,0.954382
SportsMOT,V019,1571,S_r,953,6,0,0.089205,0.300317,-0.779083,0.868534,0.688163,0.954382
SportsMOT,V019,1619,S_c,979,2,0,1.000000,0.000000,-0.962383,1.000000,0.226412,0.890449
SportsMOT,V019,1656,S_c,980,5,0,1.000000,0.000000,-0.932461,1.000000,0.226412,0.903148
SportsMOT,V019,1659,S_c,981,9,0,0.861526,0.000000,-1.082815,0.997973,0.226412,0.829985
SportsMOT,V019,1739,S_c,982,6,0,1.000000,0.000000,-0.976655,1.000000,0.226412,0.883958
SportsMOT,V019,1745,S_c,983,0,0,1.000000,0.000000,-0.931376,1.000000,0.226412,0.903623
SportsMOT,V020,136,S_c,994,1,0,0.625766,0.246807,-0.420124,0.996916,0.600936,0.996065
SportsMOT,V020,204,S_c,995,1,0,0.536988,0.394662,-0.699608,0.996118,0.816570,0.971531
SportsMOT,V020,234,S_c,996,1,0,0.502857,0.000000,-1.466040,0.995696,0.226412,0.552529
SportsMOT,V020,285,S_r,993,1,0,0.046829,0.409041,-1.061300,0.634646,0.833630,0.841598
SportsMOT,V020,285,S_r,996,9,0,0.062760,0.420070,-1.061300,0.761765,0.846266,0.841598
SportsMOT,V020,407,S_c,997,1,0,1.000000,0.000000,-0.927421,1.000000,0.226412,0.905219
SportsMOT,V020,411,S_c,998,2,0,1.000000,0.000000,-0.909349,1.000000,0.226412,0.912331
SportsMOT,V020,447,S_c,999,0,0,1.000000,0.000000,-0.894404,1.000000,0.226412,0.918113
SportsMOT,V020,454,S_c,1000,5,0,0.878108,0.000000,-1.025245,0.998032,0.226412,0.860318
SportsMOT,V020,470,S_c,1001,4,0,1.000000,0.000000,-0.959586,1.000000,0.226412,0.891655
SportsMOT,V020,645,S_c,1005,9,0,0.365173,0.000000,-1.597475,0.992357,0.226412,0.439130
SportsMOT,V021,104,S_c,1016,3,0,0.360427,0.399020,-0.742442,0.992153,0.821788,0.963133
SportsMOT,V021,118,S_c,1017,9,0,1.000000,0.000000,-0.819025,1.000000,0.226412,0.943451
SportsMOT,V021,209,S_c,1019,0,0,1.000000,0.000000,-0.813743,1.000000,0.226412,0.944956
SportsMOT,V021,210,S_c,1020,1,0,1.000000,0.000000,-0.817781,1.000000,0.226412,0.943800
SportsMOT,V021,238,S_r,1009,4,0,0.293539,0.266610,-1.038372,0.988188,0.633837,0.853683
SportsMOT,V021,238,S_r,1008,6,0,0.049904,0.351575,-1.038372,0.665210,0.762393,0.853683
SportsMOT,V021,288,S_c,1021,1,0,0.952508,0.000000,-0.999724,0.998287,0.226412,0.872997
SportsMOT,V021,305,S_c,1022,8,0,0.862633,0.000000,-1.103093,0.997976,0.226412,0.818468
SportsMOT,V021,310,S_c,1023,0,0,0.991043,0.000000,-0.870297,0.998410,0.226412,0.926752
SportsMOT,V021,313,S_c,1024,2,0,0.667132,0.047884,-1.198083,0.997186,0.288752,0.758649
SportsMOT,V021,340,S_c,1025,3,0,0.979893,0.000000,-0.901091,0.998372,0.226412,0.915561
SportsMOT,V021,346,S_c,1026,6,0,1.000000,0.000000,-0.963591,1.000000,0.226412,0.889859
SportsMOT,V021,477,S_r,1026,3,0,0.028692,0.433413,-0.938022,0.377058,0.860628,0.900885
SportsMOT,V021,477,S_r,1025,6,0,0.088872,0.447506,-1.018019,0.867634,0.874982,0.864005
SportsMOT,V021,509,S_r,1022,7,0,0.029775,0.490687,-0.929038,0.396508,0.913276,0.904561
SportsMOT,V021,509,S_r,1006,8,0,0.117000,0.433499,-0.929038,0.921616,0.860715,0.904561
SportsMOT,V021,583,S_r,1006,7,0,0.052766,0.313238,-1.135545,0.690568,0.707933,0.798735
SportsMOT,V021,583,S_r,1022,8,0,0.146155,0.352297,-1.135545,0.950035,0.763351,0.798735
SportsMOT,V021,688,S_c,1027,5,0,0.973056,0.000000,-0.948360,0.998352,0.226412,0.896505
SportsMOT,V021,728,S_c,1028,9,0,1.000000,0.000000,-0.894138,1.000000,0.226412,0.918203
SportsMOT,V021,776,S_c,1029,4,0,1.000000,0.000000,-0.967491,1.000000,0.226412,0.888126
SportsMOT,V021,813,S_r,1023,6,0,0.184428,0.649785,-0.152179,0.969284,0.990025,0.999237
SportsMOT,V021,821,S_h,1025,6,0,0.243302,0.551771,-0.667430,0.982720,0.954475,0.976777
SportsMOT,V021,823,S_h,1023,6,0,0.379034,0.436002,-0.585526,0.992838,0.863306,0.987470
SportsMOT,V021,828,S_r,1027,0,0,0.247281,0.180294,-1.312068,0.983327,0.488844,0.678647
SportsMOT,V021,829,S_c,1030,5,0,0.691002,0.278525,-0.937400,0.997298,0.653456,0.901140
SportsMOT,V022,51,S_c,1041,5,0,1.000000,0.000000,-0.836148,1.000000,0.226412,0.938222
SportsMOT,V022,334,S_c,1043,6,0,1.000000,0.000000,-0.968747,1.000000,0.226412,0.887488
SportsMOT,V022,345,S_c,1044,9,0,1.000000,0.000000,-0.705695,1.000000,0.226412,0.970391
SportsMOT,V022,512,S_r,1034,4,0,0.133180,0.402152,-0.684062,0.939497,0.825518,0.974123
SportsMOT,V022,512,S_r,1037,7,0,0.309394,0.471212,-0.684062,0.989378,0.897067,0.974123
SportsMOT,V022,561,S_c,1046,3,0,1.000000,0.000000,-0.951011,1.000000,0.226412,0.895398
SportsMOT,V022,590,S_c,1047,0,0,1.000000,0.000000,-0.813363,1.000000,0.226412,0.945090
SportsMOT,V022,590,S_c,1048,3,0,1.000000,0.000000,-0.813363,1.000000,0.226412,0.945090
SportsMOT,V022,599,S_c,1049,1,0,1.000000,0.000000,-0.953160,1.000000,0.226412,0.894460
SportsMOT,V022,637,S_r,1044,1,0,0.192698,0.538815,-0.475108,0.972033,0.946997,0.994468
SportsMOT,V022,637,S_r,1049,9,0,0.273159,0.520220,-0.475108,0.986311,0.935013,0.994468
SportsMOT,V022,684,S_r,1037,3,0,0.048740,0.353185,-0.973841,0.653990,0.764487,0.885200
SportsMOT,V022,684,S_r,1048,7,0,0.170425,0.453809,-0.973841,0.963776,0.881049,0.885200
SportsMOT,V023,214,S_c,1062,0,0,1.000000,0.000000,-0.907690,1.000000,0.226412,0.912986
SportsMOT,V023,221,S_c,1063,6,0,0.939329,0.000000,-0.941373,0.998245,0.226412,0.899488
SportsMOT,V023,228,S_c,1064,5,0,1.000000,0.000000,-0.929576,1.000000,0.226412,0.904359
SportsMOT,V023,270,S_r,1054,2,0,0.178541,0.722045,-0.432690,0.967163,0.998833,0.995796
SportsMOT,V023,276,S_r,1057,9,0,0.303107,0.645444,-0.249526,0.988940,0.989083,0.998561
SportsMOT,V023,296,S_r,1054,0,0,0.160545,0.586270,-0.452916,0.959003,0.971098,0.995188
SportsMOT,V023,296,S_r,1062,2,0,0.248604,0.587169,-0.603474,0.983493,0.971468,0.985510
SportsMOT,V023,299,S_r,1057,2,0,0.039037,0.505889,-0.679075,0.541558,0.924851,0.974925
SportsMOT,V023,299,S_r,1062,9,0,0.252030,0.523969,-0.679075,0.983917,0.937575,0.974925
SportsMOT,V023,322,S_c,1067,4,0,1.000000,0.000000,-0.920639,1.000000,0.226412,0.907927
SportsMOT,V023,357,S_c,1069,3,0,1.000000,0.000000,-0.911784,1.000000,0.226412,0.911426
SportsMOT,V023,413,S_r,1052,5,0,0.230789,0.496391,-0.586778,0.980678,0.917735,0.987351
SportsMOT,V023,413,S_r,1064,7,0,0.096802,0.589240,-0.586778,0.887014,0.972304,0.987351
SportsMOT,V023,491,S_h,1062,7,0,0.315725,0.384818,-0.890924,0.989792,0.804554,0.919405
SportsMOT,V023,500,S_r,1064,7,0,0.317473,0.531020,-0.726089,0.989911,0.942188,0.966580
SportsMOT,V023,512,S_r,1064,6,0,0.091494,0.582594,-0.688125,0.874638,0.969552,0.973485
SportsMOT,V023,512,S_r,1063,7,0,0.151859,0.485928,-0.688125,0.953896,0.909449,0.973485
SportsMOT,V024,233,S_r,1072,5,0,0.161587,0.526808,-0.654570,0.959555,0.939456,0.978754
SportsMOT,V024,237,S_r,1070,1,0,0.217892,0.385599,-0.766644,0.978256,0.805526,0.957557
SportsMOT,V024,332,S_c,1080,1,0,1.000000,0.000000,-0.934057,1.000000,0.226412,0.902474
SportsMOT,V024,334,S_c,1081,4,0,0.891607,0.000000,-1.037946,0.998080,0.226412,0.853910
SportsMOT,V024,344,S_c,1082,0,0,1.000000,0.000000,-0.894481,1.000000,0.226412,0.918077
SportsMOT,V024,368,S_c,1083,2,0,1.000000,0.000000,-0.970320,1.000000,0.226412,0.886776
SportsMOT,V024,369,S_c,1084,7,0,0.810419,0.000000,-1.134889,0.997766,0.226412,0.799140
SportsMOT,V024,371,S_c,1085,6,0,0.705779,0.069809,-0.974894,0.997360,0.317659,0.884716
SportsMOT,V024,377,S_r,1086,3,0,0.070550,0.353873,-1.187805,0.802580,0.765396,0.765330
SportsMOT,V024,586,S_r,1087,9,0,0.203442,0.000000,-1.765629,0.974958,0.226412,0.292729
SportsMOT,V024,589,S_r,1084,1,0,0.185277,0.181869,-1.446990,0.969600,0.491516,0.568588
SportsMOT,V024,589,S_c,1088,7,0,0.528100,0.340008,-0.946028,0.996011,0.746574,0.897477
SportsMOT,V024,638,S_h,1082,9,0,0.714912,0.000000,-1.249260,0.997399,0.226412,0.724407
SportsMOT,V024,641,S_r,1089,0,0,0.361913,0.426344,-0.791512,0.992226,0.853114,0.951214
SportsMOT,V024,766,S_c,1090,1,0,1.000000,0.000000,-0.911116,1.000000,0.226412,0.911653
SportsMOT,V024,767,S_c,1091,9,0,0.626751,0.000000,-1.354531,0.996924,0.226412,0.645530
SportsMOT,V024,794,S_c,1092,6,0,1.000000,0.000000,-0.960017,1.000000,0.226412,0.891452
SportsMOT,V024,806,S_c,1093,5,0,1.000000,0.000000,-0.845553,1.000000,0.226412,0.935088
SportsMOT,V024,810,S_c,1094,7,0,1.000000,0.000000,-0.977058,1.000000,0.226412,0.883756
SportsMOT,V024,867,S_c,1095,8,0,1.000000,0.000000,-0.966458,1.000000,0.226412,0.888604
SportsMOT,V024,874,S_c,1096,3,0,1.000000,0.000000,-0.949746,1.000000,0.226412,0.895925
SportsMOT,V025,102,S_c,1107,1,0,1.000000,0.000000,-0.974773,1.000000,0.226412,0.884764
SportsMOT,V025,153,S_c,1108,2,0,1.000000,0.000000,-0.967153,1.000000,0.226412,0.888295
SportsMOT,V025,419,S_c,1111,5,0,1.000000,0.000000,-0.863319,1.000000,0.226412,0.929139
SportsMOT,V025,421,S_c,1112,1,0,0.915519,0.000000,-1.014876,0.998168,0.226412,0.865486
SportsMOT,V025,429,S_c,1113,6,0,1.000000,0.000000,-0.934488,1.000000,0.226412,0.902292
SportsMOT,V025,454,S_c,1114,2,0,1.000000,0.000000,-0.837381,1.000000,0.226412,0.937855
SportsMOT,V025,463,S_c,1115,0,0,1.000000,0.000000,-0.885502,1.000000,0.226412,0.921401
SportsMOT,V025,676,S_r,1106,1,0,0.153335,0.590525,-0.509310,0.954808,0.972826,0.993083
SportsMOT,V025,676,S_r,1112,9,0,0.234783,0.512047,-0.509310,0.981414,0.929334,0.993083
SportsMOT,V025,719,S_r,1113,8,0,0.058504,0.314830,-1.265636,0.734422,0.710339,0.712746
SportsMOT,V025,721,S_c,1116,8,0,0.524066,0.436165,-0.745832,0.995956,0.863472,0.962375
SportsMOT,V026,93,S_r,1121,3,0,0.187545,0.233065,-0.757026,0.970365,0.578018,0.959788
SportsMOT,V026,93,S_r,1119,4,0,0.545559,0.276806,-0.757026,0.996206,0.650616,0.959788
SportsMOT,V026,94,S_c,1127,2,0,0.830105,0.024630,-0.479211,0.997848,0.259797,0.994342
SportsMOT,V026,94,S_c,1125,9,0,1.000000,0.000000,-0.683159,1.000000,0.226412,0.974267
SportsMOT,V026,118,S_r,1118,5,0,0.053986,0.389711,-1.111878,0.700858,0.810557,0.813265
SportsMOT,V026,118,S_r,1120,6,0,0.151139,0.293286,-1.111878,0.953408,0.677094,0.813265
SportsMOT,V026,176,S_c,1140,9,0,1.000000,0.000000,-0.524833,1.000000,0.226412,0.992236
SportsMOT,V026,178,S_r,1139,4,0,0.333752,0.616661,0.125143,0.990840,0.981942,0.999784
SportsMOT,V026,204,S_r,1139,3,0,0.077312,0.403360,-1.042636,0.830828,0.826976,0.851485
SportsMOT,V026,204,S_r,1121,4,0,0.136576,0.340116,-1.042636,0.942487,0.746719,0.851485
SportsMOT,V027,64,S_c,1159,1,0,1.000000,0.000000,-0.943033,1.000000,0.226412,0.898726
SportsMOT,V027,231,S_c,1161,6,0,0.585268,0.000000,-1.393053,0.996584,0.226412,0.613943
SportsMOT,V028,4,S_h,1167,5,0,0.360534,0.394373,-0.275720,0.992158,0.816203,0.998322
SportsMOT,V028,10,S_c,1182,11,0,1.000000,0.000000,-0.898466,1.000000,0.226412,0.916526
SportsMOT,V028,13,S_c,1185,3,0,1.000000,0.000000,-0.943656,1.000000,0.226412,0.898472
SportsMOT,V028,21,S_h,1169,7,0,0.345640,0.000000,-1.457034,0.991476,0.226412,0.560127
SportsMOT,V028,27,S_r,1167,4,0,0.039216,0.664092,-0.468136,0.544038,0.993021,0.994695
SportsMOT,V028,27,S_h,1165,5,0,0.307310,0.521245,-0.468136,0.989248,0.935712,0.994695
SportsMOT,V028,37,S_c,1186,0,0,1.000000,0.000000,-0.677839,1.000000,0.226412,0.975109
SportsMOT,V028,111,S_r,1165,1,0,0.129766,0.793046,-0.077188,0.936297,0.999839,0.999528
SportsMOT,V028,113,S_r,1162,1,0,0.144446,0.393236,-0.860253,0.948768,0.814849,0.930214
SportsMOT,V028,322,S_r,1167,1,0,0.086262,0.409217,-1.031185,0.860356,0.833855,0.857291
SportsMOT,V028,322,S_r,1162,4,0,0.138508,0.334828,-1.031185,0.944119,0.739376,0.857291
SportsMOT,V028,458,S_c,1188,3,0,0.414198,0.000000,-1.505063,0.993997,0.226412,0.519289
SportsMOT,V028,471,S_r,1162,3,0,0.079615,0.501701,-0.827407,0.839131,0.921749,0.940833
SportsMOT,V028,471,S_r,1188,4,0,0.114642,0.476634,-0.827407,0.918402,0.901664,0.940833
SportsMOT,V028,498,S_r,1166,6,0,0.182867,0.000000,-1.759317,0.968748,0.226412,0.298516
SportsMOT,V028,498,S_h,1170,8,0,0.208431,0.000000,-1.733753,0.976188,0.226412,0.321686
SportsMOT,V029,147,S_c,1216,0,0,1.000000,0.000000,-0.910227,1.000000,0.226412,0.911987
SportsMOT,V029,158,S_r,1191,4,0,0.347191,0.632322,-0.004655,0.991558,0.986122,0.999673
SportsMOT,V029,159,S_c,1217,2,0,0.747697,0.178692,-0.338181,0.997528,0.486181,0.997575
SportsMOT,V029,176,S_c,1218,0,0,1.000000,0.000000,-0.293517,1.000000,0.226412,0.998128
SportsMOT,V029,177,S_c,1219,11,0,0.692386,0.000000,-1.123017,0.997306,0.226412,0.806425
SportsMOT,V029,205,S_c,1220,4,0,0.542106,0.057263,-1.377929,0.996175,0.300772,0.626618
SportsMOT,V029,210,S_r,1220,2,0,0.140199,0.478795,-0.810985,0.945515,0.903453,0.945770
SportsMOT,V029,210,S_r,1217,4,0,0.215264,0.354757,-0.810985,0.977709,0.766582,0.945770
SportsMOT,V029,215,S_c,1221,8,0,0.701422,0.000000,-1.176187,0.997348,0.226412,0.772939
SportsMOT,V030,28,S_r,1232,3,0,0.541001,0.442384,-0.016615,0.996163,0.869870,0.999658
SportsMOT,V030,29,S_h,1229,4,0,0.374585,0.288460,-0.909436,0.992674,0.669438,0.912291
SportsMOT,V030,36,S_c,1241,5,0,0.981494,0.000000,-0.979821,0.998378,0.226412,0.882455
SportsMOT,V030,57,S_h,1225,3,0,0.205293,0.453918,-0.959157,0.975435,0.881153,0.891844
SportsMOT,V030,95,S_c,1242,1,0,1.000000,0.000000,-0.981361,1.000000,0.226412,0.881726
SportsMOT,V030,109,S_c,1243,2,0,1.000000,0.000000,-0.880780,1.000000,0.226412,0.923120
SportsMOT,V030,113,S_c,1244,0,0,1.000000,0.000000,-0.965246,1.000000,0.226412,0.889132
SportsMOT,V030,149,S_r,1241,4,0,0.157563,0.507662,-0.672389,0.957331,0.926165,0.976010
SportsMOT,V030,154,S_r,1225,5,0,0.141792,0.445418,-0.893154,0.946768,0.872932,0.918577
SportsMOT,V030,165,S_c,1245,3,0,0.510956,0.249288,-1.047032,0.995808,0.605055,0.849075
SportsMOT,V030,216,S_c,1248,11,0,0.340365,0.055546,-1.448212,0.991201,0.298602,0.567548
SportsMOT,V030,315,S_c,1249,0,0,1.000000,0.000000,-0.937383,1.000000,0.226412,0.901147
SportsMOT,V030,322,S_c,1250,2,0,0.980207,0.000000,-0.781472,0.998374,0.226412,0.953809
SportsMOT,V030,333,S_r,1225,4,0,0.103136,0.577579,-0.637001,0.899811,0.967396,0.981400
SportsMOT,V030,333,S_r,1241,5,0,0.172628,0.529580,-0.763489,0.964758,0.941252,0.958271
SportsMOT,V031,28,S_c,1264,11,0,0.695322,0.000000,-1.279382,0.997322,0.226412,0.702640
SportsMOT,V031,30,S_c,1266,10,0,0.836424,0.000000,-0.755696,0.997875,0.226412,0.960126
SportsMOT,V031,32,S_r,1256,4,0,0.293441,0.202629,-0.503930,0.988178,0.526585,0.993327
SportsMOT,V031,32,S_r,1266,11,0,0.525642,0.223166,-0.251193,0.995977,0.561365,0.998550
SportsMOT,V031,33,S_c,1273,2,0,1.000000,0.000000,-0.876902,1.000000,0.226412,0.924550
SportsMOT,V031,33,S_c,1267,3,0,0.866468,0.000000,-1.010434,0.997992,0.226412,0.867675
SportsMOT,V031,33,S_c,1271,5,0,0.639850,0.000000,-1.237053,0.997020,0.226412,0.732769
SportsMOT,V031,33,S_c,1270,8,0,1.000000,0.000000,-0.876902,1.000000,0.226412,0.924550
SportsMOT,V031,35,S_c,1277,9,0,1.000000,0.000000,-0.959061,1.000000,0.226412,0.891884
SportsMOT,V031,38,S_c,1284,10,0,0.929197,0.000000,-1.016473,0.998204,0.226412,0.864771
SportsMOT,V031,42,S_c,1289,1,0,1.000000,0.000000,-0.937180,1.000000,0.226412,0.901219
SportsMOT,V031,47,S_h,1254,2,0,0.295330,0.000000,-1.602836,0.988322,0.226412,0.434460
SportsMOT,V031,51,S_h,1273,1,0,0.321266,0.000000,-1.606152,0.990143,0.226412,0.431633
SportsMOT,V031,52,S_h,1258,4,0,0.379534,0.348350,-0.841618,0.992851,0.758062,0.936455
SportsMOT,V031,53,S_h,1257,5,0,0.088279,0.279262,-1.229721,0.866006,0.654630,0.737771
SportsMOT,V031,55,S_c,1290,1,0,1.000000,0.000000,-0.444256,1.000000,0.226412,0.995470
SportsMOT,V031,55,S_r,1258,5,0,0.555744,0.383709,-0.363747,0.996306,0.803221,0.997193
SportsMOT,V031,56,S_c,1291,4,0,0.680489,0.016745,-0.662196,0.997253,0.249871,0.977607
SportsMOT,V031,60,S_h,1289,0,0,1.000000,0.000000,-0.949944,1.000000,0.226412,0.895829
SportsMOT,V031,60,S_h,1256,2,0,0.284774,0.000000,-1.665170,0.987409,0.226412,0.380951
SportsMOT,V031,60,S_h,1260,7,0,0.288219,0.000000,-1.661725,0.987732,0.226412,0.383971
SportsMOT,V031,61,S_h,1271,2,0,0.425703,0.000000,-1.540660,0.994272,0.226412,0.488462
SportsMOT,V031,61,S_h,1259,7,0,0.255737,0.000000,-1.710625,0.984342,0.226412,0.342109
SportsMOT,V031,62,S_h,1253,0,0,0.493774,0.000000,-1.471967,0.995567,0.226412,0.547421
