seq,frame,type,gt_id_old,gt_id_new,track_id,note
V004,1047,reuse,90,91,2467,tracker 2467 matched gt 90 (last frame 1022) now gt 91
V004,1049,switch,1196,1196,2755,tracker 2754 -> 2755 on gt 1196
V004,1050,reuse,1195,1196,2755,tracker 2755 matched gt 1195 (last frame 1021) now gt 1196
V004,1053,switch,1155,1155,2668,tracker 2703 -> 2668 on gt 1155
V004,1053,reuse,1211,1131,3017,tracker 3017 matched gt 1211 (last frame 1052) now gt 1131
V004,1054,switch,1155,1155,2703,tracker 2703 -> 2703 on gt 1155
V004,1056,switch,1090,1090,3002,tracker 2879 -> 3002 on gt 1090
V004,1059,switch,16,16,3020,tracker 2737 -> 3020 on gt 16
V004,1061,switch,86,86,3020,tracker 2998 -> 3020 on gt 86
V004,1062,switch,1176,1176,3018,tracker 2714 -> 3018 on gt 1176
V004,1062,reuse,16,86,3020,tracker 3020 matched gt 16 (last frame 1060) now gt 86
V004,1065,switch,16,16,2737,tracker 3020 -> 2737 on gt 16
V004,1065,switch,86,86,2998,tracker 3020 -> 2998 on gt 86
V004,1065,switch,1211,1211,3026,tracker 3017 -> 3026 on gt 1211
V004,1072,switch,70,70,2590,tracker 2588 -> 2590 on gt 70
V004,1072,switch,1211,1211,3031,tracker 3026 -> 3031 on gt 1211
V004,1073,reuse,52,70,2590,tracker 2590 matched gt 52 (last frame 1071) now gt 70
V004,1076,reuse,1211,1180,3026,tracker 3026 matched gt 1211 (last frame 1069) now gt 1180
V004,1077,switch,1182,1182,2983,tracker 2795 -> 2983 on gt 1182
V004,1078,reuse,1196,1086,2754,tracker 2754 matched gt 1196 (last frame 1048) now gt 1086
V004,1079,switch,1107,1107,3041,tracker 3016 -> 3041 on gt 1107
V004,1079,switch,1175,1175,2674,tracker 2607 -> 2674 on gt 1175
V004,1080,switch,1175,1175,2607,tracker 2607 -> 2607 on gt 1175
V004,1084,reuse,74,1153,2622,tracker 2622 matched gt 74 (last frame 1038) now gt 1153
V004,1092,switch,1159,1159,2703,tracker 2674 -> 2703 on gt 1159
V004,1100,switch,921,921,3053,tracker 2823 -> 3053 on gt 921
V004,1101,switch,1159,1159,2588,tracker 2674 -> 2588 on gt 1159
V004,1102,reuse,70,1159,2588,tracker 2588 matched gt 70 (last frame 1062) now gt 1159
V004,1106,switch,63,63,2714,tracker 3014 -> 2714 on gt 63
V004,1107,switch,1177,1177,2588,tracker 2668 -> 2588 on gt 1177
V004,1107,reuse,1176,63,2714,tracker 2714 matched gt 1176 (last frame 1061) now gt 63
V004,1108,switch,63,63,3014,tracker 2714 -> 3014 on gt 63
V004,1108,reuse,1159,1177,2588,tracker 2588 matched gt 1159 (last frame 1106) now gt 1177
V004,1115,switch,1041,1041,3057,tracker 2339 -> 3057 on gt 1041
V004,1116,switch,22,22,3034,tracker 2570 -> 3034 on gt 22
V004,1121,switch,85,85,3064,tracker 2646 -> 3064 on gt 85
V004,1129,reuse,1173,1170,3067,tracker 3067 matched gt 1173 (last frame 1128) now gt 1170
V004,1133,switch,63,63,2714,tracker 3014 -> 2714 on gt 63
V004,1138,switch,1173,1173,3074,tracker 3067 -> 3074 on gt 1173
V004,1140,switch,1036,1036,3076,tracker 2161 -> 3076 on gt 1036
V004,1157,switch,63,63,3014,tracker 2714 -> 3014 on gt 63
V004,1169,switch,1154,1154,3090,tracker 2656 -> 3090 on gt 1154
V004,1175,switch,921,921,3103,tracker 3053 -> 3103 on gt 921
V004,1175,switch,996,996,2572,tracker 2939 -> 2572 on gt 996
V004,1176,reuse,21,996,2572,tracker 2572 matched gt 21 (last frame 1110) now gt 996
V004,1180,reuse,1137,1147,3055,tracker 3055 matched gt 1137 (last frame 1170) now gt 1147
V004,1182,switch,1001,1001,3051,tracker 2864 -> 3051 on gt 1001
V004,1184,switch,1001,1001,3023,tracker 2864 -> 3023 on gt 1001
V004,1185,switch,1142,1142,3111,tracker 3105 -> 3111 on gt 1142
V004,1185,reuse,79,1001,3023,tracker 3023 matched gt 79 (last frame 1145) now gt 1001
V004,1188,reuse,1077,1068,2782,tracker 2782 matched gt 1077 (last frame 1159) now gt 1068
V004,1192,reuse,1114,978,2984,tracker 2984 matched gt 1114 (last frame 1177) now gt 978
V004,1194,switch,1159,1159,3018,tracker 2588 -> 3018 on gt 1159
V004,1196,switch,1176,1176,2983,tracker 3018 -> 2983 on gt 1176
V004,1196,reuse,1176,1159,3018,tracker 3018 matched gt 1176 (last frame 1179) now gt 1159
V004,1197,switch,1147,1147,3118,tracker 3055 -> 3118 on gt 1147
V004,1197,reuse,1182,1176,2983,tracker 2983 matched gt 1182 (last frame 1195) now gt 1176
V004,1201,switch,1182,1182,3075,tracker 2983 -> 3075 on gt 1182
V004,1203,reuse,1147,1179,3118,tracker 3118 matched gt 1147 (last frame 1202) now gt 1179
V004,1206,reuse,86,933,2998,tracker 2998 matched gt 86 (last frame 1205) now gt 933
V004,1207,reuse,1147,1141,3055,tracker 3055 matched gt 1147 (last frame 1192) now gt 1141
V004,1208,switch,1160,1160,3130,tracker 2282 -> 3130 on gt 1160
V004,1211,switch,24,24,2729,tracker 2751 -> 2729 on gt 24
V004,1211,switch,1147,1147,3078,tracker 3118 -> 3078 on gt 1147
V004,1212,reuse,23,24,2729,tracker 2729 matched gt 23 (last frame 1160) now gt 24
V004,1212,reuse,1148,1147,3078,tracker 3078 matched gt 1148 (last frame 1210) now gt 1147
V004,1218,switch,1172,1172,2671,tracker 3033 -> 2671 on gt 1172
V004,1219,reuse,933,86,2998,tracker 2998 matched gt 933 (last frame 1218) now gt 86
V004,1220,switch,1170,1170,3033,tracker 3067 -> 3033 on gt 1170
V004,1220,switch,1173,1173,3067,tracker 3074 -> 3067 on gt 1173
V004,1220,reuse,86,933,2998,tracker 2998 matched gt 86 (last frame 1219) now gt 933
V004,1220,reuse,1160,1080,3130,tracker 3130 matched gt 1160 (last frame 1219) now gt 1080
V004,1221,reuse,1172,1170,3033,tracker 3033 matched gt 1172 (last frame 1217) now gt 1170
V004,1221,reuse,1170,1173,3067,tracker 3067 matched gt 1170 (last frame 1219) now gt 1173
V004,1222,switch,1091,1091,2901,tracker 2849 -> 2901 on gt 1091
V004,1222,reuse,1186,1136,3132,tracker 3132 matched gt 1186 (last frame 1221) now gt 1136
V004,1223,switch,1041,1041,2792,tracker 3057 -> 2792 on gt 1041
V004,1223,switch,1093,1093,3057,tracker 2792 -> 3057 on gt 1093
V004,1223,reuse,1183,1091,2901,tracker 2901 matched gt 1183 (last frame 1221) now gt 1091
V004,1224,reuse,1093,1041,2792,tracker 2792 matched gt 1093 (last frame 1222) now gt 1041
V004,1224,reuse,1041,1093,3057,tracker 3057 matched gt 1041 (last frame 1220) now gt 1093
V004,1226,switch,979,979,2854,tracker 2851 -> 2854 on gt 979
V004,1226,reuse,1160,1070,2282,tracker 2282 matched gt 1160 (last frame 1205) now gt 1070
V004,1227,switch,1125,1125,3127,tracker 2867 -> 3127 on gt 1125
V004,1227,reuse,983,979,2854,tracker 2854 matched gt 983 (last frame 1225) now gt 979
V004,1231,switch,1172,1172,3033,tracker 3033 -> 3033 on gt 1172
V004,1232,reuse,1170,1172,3033,tracker 3033 matched gt 1170 (last frame 1230) now gt 1172
V004,1235,switch,1170,1170,2729,tracker 3033 -> 2729 on gt 1170
V004,1236,switch,1077,1077,2497,tracker 2782 -> 2497 on gt 1077
V004,1236,reuse,24,1170,2729,tracker 2729 matched gt 24 (last frame 1221) now gt 1170
V004,1237,reuse,1162,1077,2497,tracker 2497 matched gt 1162 (last frame 1235) now gt 1077
V004,1239,switch,979,979,2851,tracker 2854 -> 2851 on gt 979
V004,1240,switch,979,979,2854,tracker 2854 -> 2854 on gt 979
V004,1240,switch,1162,1162,3156,tracker 2497 -> 3156 on gt 1162
V004,1241,reuse,937,1108,3139,tracker 3139 matched gt 937 (last frame 1240) now gt 1108
V004,1242,switch,937,937,3159,tracker 3139 -> 3159 on gt 937
V004,1243,reuse,1164,1071,3155,tracker 3155 matched gt 1164 (last frame 1242) now gt 1071
V004,1244,switch,1170,1170,2751,tracker 2729 -> 2751 on gt 1170
V004,1245,switch,1045,1045,3161,tracker 2899 -> 3161 on gt 1045
V004,1245,switch,1164,1164,3162,tracker 3155 -> 3162 on gt 1164
V004,1245,reuse,24,1170,2751,tracker 2751 matched gt 24 (last frame 1201) now gt 1170
V004,1245,reuse,791,964,3028,tracker 3028 matched gt 791 (last frame 1243) now gt 964
V004,1246,switch,426,426,3160,tracker 3151 -> 3160 on gt 426
V004,1250,switch,791,791,3166,tracker 3028 -> 3166 on gt 791
V004,1250,switch,1153,1153,3129,tracker 2622 -> 3129 on gt 1153
V004,1252,switch,1151,1151,3172,tracker 2981 -> 3172 on gt 1151
V004,1253,switch,997,997,2844,tracker 2890 -> 2844 on gt 997
V004,1253,switch,1081,1081,2890,tracker 2844 -> 2890 on gt 1081
V004,1254,reuse,1081,997,2844,tracker 2844 matched gt 1081 (last frame 1252) now gt 997
V004,1254,reuse,997,1081,2890,tracker 2890 matched gt 997 (last frame 1243) now gt 1081
V004,1255,reuse,1162,1074,3156,tracker 3156 matched gt 1162 (last frame 1243) now gt 1074
V004,1262,switch,1074,1074,2527,tracker 3156 -> 2527 on gt 1074
V004,1263,switch,1167,1167,3156,tracker 2527 -> 3156 on gt 1167
V004,1263,reuse,1167,1074,2527,tracker 2527 matched gt 1167 (last frame 1261) now gt 1074
V004,1265,switch,983,983,2851,tracker 2854 -> 2851 on gt 983
V004,1266,reuse,979,983,2851,tracker 2851 matched gt 979 (last frame 1209) now gt 983
V004,1276,switch,1116,1116,3046,tracker 3021 -> 3046 on gt 1116
V004,1276,switch,1179,1179,2739,tracker 3118 -> 2739 on gt 1179
V004,1277,reuse,1112,1116,3046,tracker 3046 matched gt 1112 (last frame 1275) now gt 1116
V004,1277,reuse,1174,1179,2739,tracker 2739 matched gt 1174 (last frame 1261) now gt 1179
V004,1279,switch,1040,1040,2792,tracker 2093 -> 2792 on gt 1040
V004,1279,switch,1041,1041,2093,tracker 2792 -> 2093 on gt 1041
V004,1280,switch,1039,1039,3190,tracker 2348 -> 3190 on gt 1039
V004,1280,reuse,1041,1040,2792,tracker 2792 matched gt 1041 (last frame 1272) now gt 1040
V004,1280,reuse,1040,1041,2093,tracker 2093 matched gt 1040 (last frame 1278) now gt 1041
V004,1282,switch,1151,1151,2918,tracker 3172 -> 2918 on gt 1151
V004,1283,reuse,1152,1151,2918,tracker 2918 matched gt 1152 (last frame 1263) now gt 1151
V004,1289,switch,1041,1041,3156,tracker 2093 -> 3156 on gt 1041
V004,1290,reuse,1074,1041,3156,tracker 3156 matched gt 1074 (last frame 1259) now gt 1041
V004,1304,switch,1166,1166,3174,tracker 3186 -> 3174 on gt 1166
V004,1304,switch,1181,1181,3186,tracker 3174 -> 3186 on gt 1181
V004,1305,reuse,1166,1181,3186,tracker 3186 matched gt 1166 (last frame 1283) now gt 1181
V004,1306,switch,1145,1145,2751,tracker 3042 -> 2751 on gt 1145
V004,1306,reuse,1181,1166,3174,tracker 3174 matched gt 1181 (last frame 1303) now gt 1166
V004,1307,reuse,1170,1145,2751,tracker 2751 matched gt 1170 (last frame 1257) now gt 1145
V004,1308,switch,1161,1161,3046,tracker 2498 -> 3046 on gt 1161
V004,1310,reuse,1116,1161,3046,tracker 3046 matched gt 1116 (last frame 1277) now gt 1161
V004,1312,reuse,1118,1034,2402,tracker 2402 matched gt 1118 (last frame 1297) now gt 1034
V004,1320,switch,979,979,2093,tracker 2854 -> 2093 on gt 979
V004,1321,reuse,1041,979,2093,tracker 2093 matched gt 1041 (last frame 1280) now gt 979
V004,1323,switch,427,427,2832,tracker 2163 -> 2832 on gt 427
V004,1323,switch,1095,1095,2163,tracker 2832 -> 2163 on gt 1095
V004,1324,reuse,1095,427,2832,tracker 2832 matched gt 1095 (last frame 1322) now gt 427
V004,1324,reuse,427,1095,2163,tracker 2163 matched gt 427 (last frame 1319) now gt 1095
V004,1328,switch,1003,1003,3215,tracker 2745 -> 3215 on gt 1003
V004,1335,switch,1133,1133,3012,tracker 2946 -> 3012 on gt 1133
V004,1336,reuse,1171,1133,3012,tracker 3012 matched gt 1171 (last frame 1309) now gt 1133
V004,1339,switch,1176,1176,2962,tracker 2983 -> 2962 on gt 1176
V004,1340,reuse,1165,1176,2962,tracker 2962 matched gt 1165 (last frame 1313) now gt 1176
V004,1343,switch,1042,1042,2917,tracker 2061 -> 2917 on gt 1042
V004,1343,switch,1085,1085,2061,tracker 2917 -> 2061 on gt 1085
V004,1344,reuse,1085,1042,2917,tracker 2917 matched gt 1085 (last frame 1341) now gt 1042
V004,1344,reuse,1042,1085,2061,tracker 2061 matched gt 1042 (last frame 1342) now gt 1085
V004,1345,reuse,1161,1051,2498,tracker 2498 matched gt 1161 (last frame 1307) now gt 1051
V004,1353,reuse,1161,1101,3046,tracker 3046 matched gt 1161 (last frame 1317) now gt 1101
V004,1357,reuse,1041,1073,3156,tracker 3156 matched gt 1041 (last frame 1350) now gt 1073
V004,1359,switch,1133,1133,2751,tracker 3012 -> 2751 on gt 1133
V004,1360,reuse,1145,1133,2751,tracker 2751 matched gt 1145 (last frame 1316) now gt 1133
V004,1377,switch,542,542,3232,tracker 3101 -> 3232 on gt 542
V004,1379,reuse,1040,1056,2792,tracker 2792 matched gt 1040 (last frame 1357) now gt 1056
V004,1395,switch,1097,1097,3250,tracker 2914 -> 3250 on gt 1097
V004,1416,reuse,1109,913,2775,tracker 2775 matched gt 1109 (last frame 1403) now gt 913
V004,1418,switch,1000,1000,3272,tracker 3268 -> 3272 on gt 1000
V004,1428,switch,542,542,3278,tracker 3232 -> 3278 on gt 542
V004,1429,switch,962,962,3279,tracker 2948 -> 3279 on gt 962
V004,1430,switch,1097,1097,3281,tracker 3250 -> 3281 on gt 1097
V004,1434,switch,913,913,2741,tracker 2775 -> 2741 on gt 913
V004,1434,switch,1113,1113,2775,tracker 2741 -> 2775 on gt 1113
V004,1435,reuse,1113,913,2741,tracker 2741 matched gt 1113 (last frame 1432) now gt 913
V004,1435,reuse,913,1113,2775,tracker 2775 matched gt 913 (last frame 1433) now gt 1113
V004,1440,reuse,1000,1047,3268,tracker 3268 matched gt 1000 (last frame 1417) now gt 1047
V004,1441,switch,1045,1045,2871,tracker 3161 -> 2871 on gt 1045
V004,1442,reuse,1044,1045,2871,tracker 2871 matched gt 1044 (last frame 1424) now gt 1045
V004,1457,reuse,1045,1072,2871,tracker 2871 matched gt 1045 (last frame 1445) now gt 1072
V004,1459,reuse,1039,985,3190,tracker 3190 matched gt 1039 (last frame 1436) now gt 985
V004,1462,switch,936,936,3300,tracker 3066 -> 3300 on gt 936
V004,1464,switch,1072,1072,3161,tracker 2871 -> 3161 on gt 1072
V004,1465,reuse,1045,1072,3161,tracker 3161 matched gt 1045 (last frame 1440) now gt 1072
V004,1468,switch,983,983,3299,tracker 2851 -> 3299 on gt 983
V004,1468,switch,1078,1078,3111,tracker 2931 -> 3111 on gt 1078
V004,1469,reuse,1142,1078,3111,tracker 3111 matched gt 1142 (last frame 1465) now gt 1078
V004,1470,switch,1079,1079,2992,tracker 2955 -> 2992 on gt 1079
V004,1470,switch,1101,1101,3302,tracker 3046 -> 3302 on gt 1101
V004,1471,reuse,1128,1079,2992,tracker 2992 matched gt 1128 (last frame 1468) now gt 1079
V004,1477,switch,1141,1141,3086,tracker 3055 -> 3086 on gt 1141
V004,1478,switch,983,983,2851,tracker 3299 -> 2851 on gt 983
V004,1478,reuse,1143,1141,3086,tracker 3086 matched gt 1143 (last frame 1457) now gt 1141
V004,1479,switch,1079,1079,2931,tracker 2992 -> 2931 on gt 1079
V004,1480,reuse,1078,1079,2931,tracker 2931 matched gt 1078 (last frame 1463) now gt 1079
V004,1484,switch,922,922,2118,tracker 2991 -> 2118 on gt 922
V004,1484,switch,977,977,2991,tracker 2118 -> 2991 on gt 977
V004,1485,reuse,977,922,2118,tracker 2118 matched gt 977 (last frame 1481) now gt 922
V004,1485,reuse,922,977,2991,tracker 2991 matched gt 922 (last frame 1483) now gt 977
V004,1486,reuse,1072,993,2871,tracker 2871 matched gt 1072 (last frame 1463) now gt 993
V004,1487,switch,921,921,3310,tracker 3103 -> 3310 on gt 921
V004,1506,switch,1086,1086,3321,tracker 2754 -> 3321 on gt 1086
V004,1515,switch,1078,1078,3329,tracker 3111 -> 3329 on gt 1078
V004,1523,switch,999,999,3328,tracker 3326 -> 3328 on gt 999
V004,1523,switch,1083,1083,3055,tracker 2902 -> 3055 on gt 1083
V004,1523,reuse,1036,574,3076,tracker 3076 matched gt 1036 (last frame 1520) now gt 574
V004,1524,reuse,1096,999,3328,tracker 3328 matched gt 1096 (last frame 1522) now gt 999
V004,1524,reuse,1141,1083,3055,tracker 3055 matched gt 1141 (last frame 1476) now gt 1083
V004,1531,switch,949,949,3339,tracker 3338 -> 3339 on gt 949
V004,1534,switch,1096,1096,3326,tracker 3328 -> 3326 on gt 1096
V004,1535,switch,989,989,3359,tracker 3307 -> 3359 on gt 989
V004,1535,reuse,999,1096,3326,tracker 3326 matched gt 999 (last frame 1517) now gt 1096
V004,1548,switch,1101,1101,3046,tracker 3302 -> 3046 on gt 1101
V004,1561,switch,1097,1097,2754,tracker 3281 -> 2754 on gt 1097
V004,1570,switch,968,968,3363,tracker 3245 -> 3363 on gt 968
V004,1572,switch,968,968,3245,tracker 3363 -> 3245 on gt 968
V004,1573,switch,1101,1101,3351,tracker 3046 -> 3351 on gt 1101
V004,1575,reuse,1086,1097,2754,tracker 2754 matched gt 1086 (last frame 1502) now gt 1097
V004,1578,switch,1084,1084,2726,tracker 2731 -> 2726 on gt 1084
V004,1579,reuse,1098,1084,2726,tracker 2726 matched gt 1098 (last frame 1576) now gt 1084
V004,1584,switch,1102,1102,2731,tracker 3210 -> 2731 on gt 1102
V004,1585,switch,1095,1095,2754,tracker 2163 -> 2754 on gt 1095
V004,1585,switch,1097,1097,2163,tracker 2754 -> 2163 on gt 1097
V004,1585,reuse,1084,1102,2731,tracker 2731 matched gt 1084 (last frame 1571) now gt 1102
V004,1586,reuse,1097,1095,2754,tracker 2754 matched gt 1097 (last frame 1584) now gt 1095
V004,1586,reuse,1095,1097,2163,tracker 2163 matched gt 1095 (last frame 1583) now gt 1097
V004,1587,switch,1101,1101,3046,tracker 3351 -> 3046 on gt 1101
V004,1588,switch,1066,1066,2781,tracker 2812 -> 2781 on gt 1066
V004,1589,switch,1075,1075,2726,tracker 3204 -> 2726 on gt 1075
V004,1589,reuse,1069,1066,2781,tracker 2781 matched gt 1069 (last frame 1578) now gt 1066
V004,1590,switch,1098,1098,2731,tracker 2726 -> 2731 on gt 1098
V004,1590,reuse,1084,1075,2726,tracker 2726 matched gt 1084 (last frame 1588) now gt 1075
V004,1591,switch,1084,1084,2731,tracker 2726 -> 2731 on gt 1084
V004,1592,reuse,1102,1084,2731,tracker 2731 matched gt 1102 (last frame 1589) now gt 1084
V004,1598,reuse,1084,1098,2731,tracker 2731 matched gt 1084 (last frame 1592) now gt 1098
V004,1604,switch,1102,1102,3402,tracker 2731 -> 3402 on gt 1102
V004,1610,switch,1095,1095,2820,tracker 2754 -> 2820 on gt 1095
V004,1611,reuse,1094,1095,2820,tracker 2820 matched gt 1094 (last frame 1609) now gt 1095
V004,1612,switch,1094,1094,3408,tracker 2820 -> 3408 on gt 1094
V004,1614,switch,1091,1091,2820,tracker 2901 -> 2820 on gt 1091
V004,1614,switch,1095,1095,2901,tracker 2820 -> 2901 on gt 1095
V004,1615,reuse,1095,1091,2820,tracker 2820 matched gt 1095 (last frame 1612) now gt 1091
V004,1615,reuse,1091,1095,2901,tracker 2901 matched gt 1091 (last frame 1613) now gt 1095
V004,1619,switch,1094,1094,3417,tracker 3408 -> 3417 on gt 1094
V004,1627,switch,1088,1088,3424,tracker 2905 -> 3424 on gt 1088
V004,1629,switch,1091,1091,2754,tracker 2820 -> 2754 on gt 1091
V004,1630,reuse,1095,1091,2754,tracker 2754 matched gt 1095 (last frame 1607) now gt 1091
V004,1635,switch,1092,1092,3403,tracker 2839 -> 3403 on gt 1092
V004,1636,switch,1090,1090,3397,tracker 3002 -> 3397 on gt 1090
V004,1636,switch,1092,1092,2820,tracker 2839 -> 2820 on gt 1092
V004,1637,switch,1092,1092,2839,tracker 2839 -> 2839 on gt 1092
V004,1642,switch,884,884,3333,tracker 2589 -> 3333 on gt 884
V004,1643,switch,1090,1090,3002,tracker 3002 -> 3002 on gt 1090
V004,1643,reuse,508,884,3333,tracker 3333 matched gt 508 (last frame 1641) now gt 884
V004,1646,switch,1102,1102,3209,tracker 3402 -> 3209 on gt 1102
V004,1648,switch,1015,1015,3445,tracker 3439 -> 3445 on gt 1015
V004,1650,reuse,1100,1102,3209,tracker 3209 matched gt 1100 (last frame 1649) now gt 1102
V004,1658,switch,1080,1080,3449,tracker 3130 -> 3449 on gt 1080
V004,1660,switch,508,508,3457,tracker 3333 -> 3457 on gt 508
V004,1661,switch,950,950,3454,tracker 3426 -> 3454 on gt 950
V004,1662,switch,1047,1047,3461,tracker 3268 -> 3461 on gt 1047
V004,1667,switch,1065,1065,3467,tracker 2906 -> 3467 on gt 1065
V004,1676,reuse,1015,1018,3439,tracker 3439 matched gt 1015 (last frame 1646) now gt 1018
V004,1677,switch,1094,1094,2916,tracker 3417 -> 2916 on gt 1094
V004,1678,switch,477,477,2698,tracker 3227 -> 2698 on gt 477
V004,1678,switch,642,642,3227,tracker 2698 -> 3227 on gt 642
V004,1678,switch,1087,1087,3424,tracker 2916 -> 3424 on gt 1087
V004,1678,reuse,1087,1094,2916,tracker 2916 matched gt 1087 (last frame 1676) now gt 1094
V004,1679,switch,1046,1046,3268,tracker 3347 -> 3268 on gt 1046
V004,1679,reuse,642,477,2698,tracker 2698 matched gt 642 (last frame 1677) now gt 477
V004,1679,reuse,477,642,3227,tracker 3227 matched gt 477 (last frame 1665) now gt 642
V004,1679,reuse,1088,1087,3424,tracker 3424 matched gt 1088 (last frame 1643) now gt 1087
V004,1680,reuse,1047,1046,3268,tracker 3268 matched gt 1047 (last frame 1654) now gt 1046
V004,1687,switch,999,999,3461,tracker 3328 -> 3461 on gt 999
V004,1687,switch,1047,1047,3328,tracker 3461 -> 3328 on gt 1047
V004,1688,switch,1097,1097,3473,tracker 2163 -> 3473 on gt 1097
V004,1688,reuse,1047,999,3461,tracker 3461 matched gt 1047 (last frame 1686) now gt 999
V004,1688,reuse,999,1047,3328,tracker 3328 matched gt 999 (last frame 1681) now gt 1047
